genome_name	bgc_NRPS	bgc_RiPP-like	bgc_T1PKS	bgc_T3PKS	bgc_bacteriocin	bgc_betalactone	bgc_other	bgc_terpene	smorf	deeppeptide_Peptide	deeppeptide_Propeptide	batch
MASTER_WP4_FFoQSI_3__VB09-29__bin.34	0	0	1	1	0	0	0	2	11	23	37	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB09-29__bin.38	0	0	0	1	0	0	1	1	4	24	18	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB09-29__bin.43	0	0	0	1	0	0	0	0	7	20	20	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB09-29__bin.45	1	1	0	0	0	0	6	0	12	30	65	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB09-29__bin.48	0	1	1	0	0	1	3	0	7	30	25	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB09-29__bin.5	0	0	0	0	0	0	0	1	9	26	44	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB09-29__bin.6	1	0	1	1	0	0	1	1	12	14	29	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB09-29__bin.9	1	1	0	0	0	0	3	1	10	11	18	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB09-30__bin.11	1	0	0	0	0	0	4	0	9	18	15	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB09-30__bin.13	0	1	0	0	0	0	2	0	9	22	40	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB09-30__bin.15	0	0	0	0	0	0	0	0	5	17	31	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB09-30__bin.16	0	0	0	1	0	0	2	1	10	31	33	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB09-30__bin.24	0	0	0	0	0	0	0	1	4	28	64	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB09-30__bin.27	0	0	0	0	0	1	3	0	9	18	26	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB09-30__bin.31	0	0	0	1	0	0	0	0	7	23	15	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB09-30__bin.33	0	0	0	0	0	0	0	1	7	13	26	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB09-30__bin.34	0	0	0	1	0	0	1	0	8	21	22	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB09-30__bin.36	0	1	1	0	0	0	3	2	8	27	16	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB09-30__bin.37	0	0	0	0	0	1	3	1	4	13	10	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB09-30__bin.38	0	1	0	0	0	0	3	1	13	15	22	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB09-30__bin.39	0	0	1	1	0	0	1	2	9	19	33	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB09-30__bin.40	0	0	0	0	0	1	0	0	4	20	19	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB09-30__bin.41	0	1	0	1	0	0	1	0	8	13	21	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB09-30__bin.46	1	0	1	1	0	0	1	2	12	15	39	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB09-30__bin.47	0	1	0	0	0	0	4	0	17	29	54	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB09-30__bin.54	0	0	0	1	0	0	0	0	2	7	13	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB09-30__bin.56	0	0	0	0	0	1	0	0	8	13	26	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB09-30__bin.59	1	1	0	0	0	0	2	0	7	22	27	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB09-30__bin.60	0	0	0	0	0	0	2	1	11	19	26	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB09-30__bin.61	0	1	1	0	0	1	3	0	6	28	24	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB09-30__bin.62	0	0	0	0	0	0	1	0	2	55	60	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB09-30__bin.63	0	1	0	0	0	2	3	0	8	24	31	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB09-30__bin.7	0	0	0	1	0	0	0	0	6	20	17	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB10-24__bin.1	0	1	0	0	0	0	0	0	19	13	38	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB11-24__bin.2	0	0	0	0	0	0	0	0	10	7	7	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB12-21__bin.1	0	2	0	0	0	0	1	0	18	37	39	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB12-22__bin.3	0	0	0	0	0	0	0	1	9	17	10	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB12-22__bin.6	0	1	0	0	0	0	1	0	16	33	35	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB12-22__bin.7	0	0	0	0	0	0	0	0	3	3	6	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB12-23__bin.1	0	0	0	0	0	0	0	0	7	7	9	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB12-23__bin.2	0	1	0	0	0	0	0	0	19	12	33	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB12-23__bin.5	0	1	0	0	0	0	3	0	18	35	40	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB12-24__bin.1	0	2	0	0	0	0	1	0	17	37	38	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB12-24__bin.2	0	1	0	0	0	0	0	0	21	13	37	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB12-24__bin.3	0	0	0	0	0	0	0	0	7	7	6	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB12-25__bin.4	1	1	0	0	0	0	3	0	16	17	30	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB12-25__bin.8	0	1	0	0	0	0	0	0	16	10	28	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB12-27__bin.10	0	1	0	0	0	0	0	0	18	14	36	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB12-27__bin.11	0	0	0	2	0	1	3	0	7	28	26	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB12-27__bin.12	0	0	0	0	0	0	0	0	4	3	4	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB12-27__bin.15	0	1	1	0	0	0	4	2	10	28	30	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB12-27__bin.5	0	1	0	0	0	0	1	0	15	38	35	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB12-27__bin.6	0	0	0	1	0	0	0	0	3	11	20	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB12-28__bin.4	0	2	0	0	0	0	0	0	16	37	40	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB12-28__bin.5	0	1	0	0	0	0	0	0	20	15	38	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB12-28__bin.6	0	0	0	0	0	0	0	0	5	4	4	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB13-23__bin.1	0	2	0	0	0	0	1	0	19	28	31	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB13-23__bin.2	0	0	0	0	0	0	1	0	10	13	13	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB13-23__bin.4	0	2	0	0	0	0	0	0	18	22	49	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB13-24__bin.6	0	0	0	0	0	0	0	0	8	6	6	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB13-24__bin.8	0	1	0	0	0	0	0	0	13	28	27	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB13-25__bin.1	0	1	0	0	0	0	0	0	15	11	22	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB13-25__bin.3	0	1	0	0	0	0	0	0	12	21	33	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB13-25__bin.5	0	0	0	0	0	0	0	0	6	10	8	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB13-26__bin.4	0	1	0	0	0	0	2	0	15	36	40	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB13-26__bin.7	0	1	0	0	0	0	0	0	16	8	24	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB13-27__bin.1	0	1	0	0	0	0	0	0	20	15	38	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB13-27__bin.2	0	0	0	0	0	0	1	0	11	15	15	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB13-27__bin.3	0	3	0	0	0	0	5	0	20	41	57	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB13-28__bin.1	0	1	0	0	0	0	2	0	14	34	39	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB13-28__bin.2	0	0	0	0	0	0	0	0	7	8	7	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB13-28__bin.3	0	1	0	0	0	0	0	0	18	13	27	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB13-29__bin.10	0	0	1	1	0	0	2	2	9	22	27	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB13-29__bin.11	0	0	0	0	0	0	0	1	6	13	41	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB13-29__bin.13	0	0	0	0	0	0	0	1	13	15	27	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB13-29__bin.14	0	0	0	2	0	0	1	0	4	24	11	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB13-29__bin.16	0	0	0	0	0	0	1	0	5	12	12	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB13-29__bin.17	1	2	0	0	0	1	4	1	12	25	23	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB13-29__bin.19	0	2	0	1	0	0	1	1	7	17	17	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB13-29__bin.20	0	0	0	2	0	0	2	0	8	16	25	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB13-29__bin.22	0	0	0	0	0	0	1	0	6	30	16	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB13-29__bin.24	0	1	0	0	0	0	1	0	10	28	60	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB13-29__bin.29	0	1	0	0	0	0	2	0	6	20	17	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB13-29__bin.32	0	0	0	1	0	0	3	0	6	9	13	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB13-29__bin.34	1	1	0	1	0	0	4	1	21	20	49	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB13-29__bin.36	1	1	0	1	0	0	1	0	8	9	16	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB13-29__bin.37	0	0	0	1	0	0	1	0	1	10	4	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB13-29__bin.38	0	0	0	1	0	1	3	0	10	18	17	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB13-29__bin.39	0	0	0	0	0	0	0	0	7	17	24	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB13-29__bin.40	1	1	0	1	0	1	4	1	13	23	35	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB13-29__bin.43	0	0	0	1	0	0	0	0	8	29	24	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB13-29__bin.44	0	0	0	1	0	1	1	0	9	15	21	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB13-29__bin.48	0	0	0	1	0	1	3	0	6	13	18	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB13-29__bin.50	0	2	0	0	0	2	2	0	6	27	23	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB13-29__bin.6	0	1	0	0	0	0	3	2	10	15	14	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB13-30__bin.1	0	0	0	1	0	1	1	0	2	13	13	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB13-30__bin.10	0	1	0	1	0	0	2	0	6	25	35	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB13-30__bin.11	0	0	0	0	0	1	1	0	3	3	6	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB13-30__bin.13	0	0	0	0	0	0	0	0	1	10	10	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB13-30__bin.16	1	0	1	1	0	0	1	2	11	16	24	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB13-30__bin.18	1	2	0	0	0	1	5	0	10	13	18	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB13-30__bin.19	0	0	0	1	0	0	0	0	7	20	22	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB13-30__bin.20	0	2	0	0	0	2	2	0	5	27	18	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB13-30__bin.22	0	0	0	2	0	0	2	1	7	16	26	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB13-30__bin.23	0	1	0	0	0	0	1	0	8	17	46	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB13-30__bin.25	0	0	0	0	0	0	3	0	5	17	18	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB13-30__bin.29	0	0	0	0	0	0	0	0	5	19	25	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB13-30__bin.30	0	0	0	0	0	0	0	0	8	13	20	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB13-30__bin.31	0	0	0	0	0	0	1	0	8	27	20	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB13-30__bin.32	0	0	0	1	0	1	4	0	10	19	23	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB13-30__bin.33	0	0	0	1	0	0	3	0	6	8	12	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB13-30__bin.5	0	1	0	0	0	0	3	2	10	16	11	2025-04-18-batch7
MASTER_WP4_FFoQSI_3__VB13-30__bin.6	0	0	0	0	0	0	1	0	5	13	10	2025-04-21-batch8
MASTER_WP4_FFoQSI_3__VB13-30__bin.7	0	0	0	1	0	1	1	0	8	12	20	2025-04-21-batch8
MASTER_WP4_FFoQSI_3__VB13-30__bin.8	0	0	0	0	0	0	0	1	7	9	30	2025-04-21-batch8
MASTER_WP4_FFoQSI_3__VB14-21__bin.3	0	2	0	0	0	0	2	0	12	17	27	2025-04-21-batch8
MASTER_WP4_FFoQSI_3__VB14-22__bin.12	1	0	1	1	0	0	1	2	15	18	20	2025-04-21-batch8
MASTER_WP4_FFoQSI_3__VB14-22__bin.17	0	1	0	0	0	0	0	1	5	8	24	2025-04-21-batch8
MASTER_WP4_FFoQSI_3__VB14-22__bin.19	0	2	0	0	0	0	0	1	10	29	39	2025-04-21-batch8
MASTER_WP4_FFoQSI_3__VB14-22__bin.20	0	2	0	0	0	2	3	0	5	19	21	2025-04-21-batch8
MASTER_WP4_FFoQSI_3__VB14-22__bin.22	0	1	0	1	0	0	2	1	16	35	49	2025-04-21-batch8
MASTER_WP4_FFoQSI_3__VB14-22__bin.23	0	0	0	0	0	0	2	1	12	18	29	2025-04-21-batch8
MASTER_WP4_FFoQSI_3__VB14-22__bin.27	0	0	0	1	0	1	0	0	3	20	19	2025-04-21-batch8
MASTER_WP4_FFoQSI_3__VB14-22__bin.28	0	0	0	0	0	0	2	0	5	30	24	2025-04-21-batch8
MASTER_WP4_FFoQSI_3__VB14-22__bin.29	0	0	0	0	0	0	3	2	6	14	18	2025-04-21-batch8
MASTER_WP4_FFoQSI_3__VB14-22__bin.34	0	0	1	0	0	0	0	1	10	29	28	2025-04-21-batch8
MASTER_WP4_FFoQSI_3__VB14-22__bin.35	0	0	0	0	0	2	1	0	5	10	26	2025-04-21-batch8
MASTER_WP4_FFoQSI_3__VB14-22__bin.39	0	0	0	1	0	0	1	1	18	37	36	2025-04-21-batch8
MASTER_WP4_FFoQSI_3__VB14-22__bin.4	1	1	0	0	0	0	4	1	11	35	43	2025-04-21-batch8
MASTER_WP4_FFoQSI_3__VB14-22__bin.41	0	0	0	0	0	0	0	0	5	36	30	2025-04-21-batch8
MASTER_WP4_FFoQSI_3__VB14-22__bin.43	0	0	0	0	0	0	0	0	9	23	36	2025-04-21-batch8
MASTER_WP4_FFoQSI_3__VB14-22__bin.44	0	0	0	0	0	0	0	0	2	7	19	2025-04-21-batch8
MASTER_WP4_FFoQSI_3__VB14-22__bin.46	0	0	0	1	0	1	1	0	11	23	21	2025-04-21-batch8
MASTER_WP4_FFoQSI_3__VB14-22__bin.47	0	0	1	0	0	1	2	0	6	25	25	2025-04-21-batch8
MASTER_WP4_FFoQSI_3__VB14-22__bin.49	0	1	0	0	0	1	2	0	3	24	14	2025-04-21-batch8
MASTER_WP4_FFoQSI_3__VB14-22__bin.5	0	1	0	0	0	0	2	0	15	31	44	2025-04-21-batch8
MASTER_WP4_FFoQSI_3__VB14-22__bin.50	0	0	0	0	0	0	1	0	14	19	40	2025-04-21-batch8
MASTER_WP4_FFoQSI_3__VB14-22__bin.56	0	1	0	0	0	1	2	0	3	18	13	2025-04-21-batch8
MASTER_WP4_FFoQSI_3__VB14-22__bin.57	0	0	0	0	0	0	0	0	7	9	14	2025-04-21-batch8
MASTER_WP4_FFoQSI_3__VB14-22__bin.62	0	1	0	1	0	1	1	1	8	22	24	2025-04-21-batch8
MASTER_WP4_FFoQSI_3__VB14-22__bin.64	0	0	0	1	0	1	1	0	2	9	12	2025-04-21-batch8
MASTER_WP4_FFoQSI_3__VB14-24__bin.1	0	2	0	0	0	0	1	0	13	22	27	2025-04-21-batch8
MASTER_WP4_FFoQSI_3__VB14-24__bin.2	0	0	0	0	0	0	0	0	3	3	6	2025-04-21-batch8
MASTER_WP4_FFoQSI_3__VB14-25__bin.11	1	1	0	0	0	0	8	0	11	50	68	2025-04-21-batch8
MASTER_WP4_FFoQSI_3__VB14-25__bin.2	2	1	1	0	0	0	2	0	17	34	38	2025-04-21-batch8
MASTER_WP4_FFoQSI_3__VB14-25__bin.4	0	0	0	0	0	0	0	0	10	3	6	2025-04-21-batch8
MASTER_WP4_FFoQSI_3__VB14-26__bin.4	0	0	0	0	0	0	0	0	11	32	61	2025-04-21-batch8
MASTER_WP4_FFoQSI_3__VB14-26__bin.5	0	0	0	0	0	0	0	0	8	10	16	2025-04-21-batch8
MASTER_WP4_FFoQSI_3__VB14-26__bin.9	0	1	0	0	0	0	1	0	15	24	27	2025-04-21-batch8
MASTER_WP4_FFoQSI_3__VB14-27__bin.1	0	0	0	0	0	0	0	0	10	6	6	2025-04-21-batch8
MASTER_WP4_FFoQSI_3__VB14-27__bin.5	0	1	0	0	0	0	1	0	9	27	27	2025-04-21-batch8
MASTER_WP4_FFoQSI_3__VB14-27__bin.7	0	0	0	0	0	0	0	0	4	2	4	2025-04-21-batch8
MASTER_WP4_FFoQSI_3__VB14-28__bin.7	0	0	0	0	0	0	0	0	6	5	5	2025-04-21-batch8
MASTER_WP4_FFoQSI_3__VB15-29__bin.10	0	0	0	1	0	0	0	0	7	13	21	2025-04-21-batch8
MASTER_WP4_FFoQSI_3__VB15-29__bin.14	0	1	0	1	0	0	2	0	11	15	23	2025-04-21-batch8
MASTER_WP4_FFoQSI_3__VB15-29__bin.17	0	0	0	0	0	0	1	0	5	9	10	2025-04-21-batch8
MASTER_WP4_FFoQSI_3__VB15-29__bin.19	2	0	0	1	0	0	2	1	14	54	39	2025-04-21-batch8
MASTER_WP4_FFoQSI_3__VB15-29__bin.21	0	0	0	1	0	0	0	1	7	16	26	2025-04-21-batch8
MASTER_WP4_FFoQSI_3__VB15-29__bin.23	0	1	0	0	0	0	2	1	11	14	14	2025-04-21-batch8
MASTER_WP4_FFoQSI_3__VB15-29__bin.28	0	1	0	1	0	0	1	2	6	17	21	2025-04-21-batch8
MASTER_WP4_FFoQSI_3__VB15-29__bin.29	0	1	0	0	0	0	2	0	5	22	21	2025-04-21-batch8
MASTER_WP4_FFoQSI_3__VB15-29__bin.3	0	0	0	1	0	1	0	0	6	13	20	2025-04-21-batch8
MASTER_WP4_FFoQSI_3__VB15-29__bin.33	1	0	0	5	0	0	3	0	9	47	54	2025-04-21-batch8
MASTER_WP4_FFoQSI_3__VB15-29__bin.34	0	1	0	1	0	0	2	1	10	23	50	2025-04-21-batch8
MASTER_WP4_FFoQSI_3__VB15-29__bin.35	0	0	0	0	0	0	0	1	11	20	29	2025-04-21-batch8
MASTER_WP4_FFoQSI_3__VB15-29__bin.36	0	0	0	0	0	1	0	0	1	1	6	2025-04-21-batch8
MASTER_WP4_FFoQSI_3__VB15-29__bin.38	0	0	0	0	0	0	1	0	6	10	15	2025-04-21-batch8
MASTER_WP4_FFoQSI_3__VB15-29__bin.39	0	0	0	0	0	0	1	0	11	22	27	2025-04-21-batch8
MASTER_WP4_FFoQSI_3__VB15-29__bin.40	0	0	0	2	0	0	0	1	7	14	24	2025-04-21-batch8
MASTER_WP4_FFoQSI_3__VB15-29__bin.42	0	0	0	3	0	0	3	1	9	18	16	2025-04-21-batch8
MASTER_WP4_FFoQSI_3__VB15-29__bin.43	0	0	0	0	0	0	2	0	6	22	23	2025-04-21-batch8
MASTER_WP4_FFoQSI_3__VB15-29__bin.49	0	0	0	0	0	0	1	1	12	21	37	2025-04-21-batch8
MASTER_WP4_FFoQSI_3__VB15-29__bin.50	0	0	0	0	0	0	0	1	5	9	21	2025-04-21-batch8
MASTER_WP4_FFoQSI_3__VB15-29__bin.8	0	0	1	1	0	0	2	2	13	17	20	2025-04-21-batch8
MASTER_WP4_FFoQSI_3__VB15-29__bin.9	0	0	0	0	0	1	0	0	2	14	13	2025-04-21-batch8
MASTER_WP4_TEAGASC_1__TGS01-21__bin.6	0	3	0	1	0	0	1	0	9	26	23	2025-04-21-batch8
MASTER_WP4_TEAGASC_1__TGS01-22__bin.1	0	0	0	0	0	0	0	0	8	7	13	2025-04-21-batch8
MASTER_WP4_TEAGASC_1__TGS01-22__bin.10	0	0	0	1	0	0	0	0	12	10	17	2025-04-21-batch8
MASTER_WP4_TEAGASC_1__TGS01-22__bin.14	0	2	1	0	0	0	2	1	10	54	40	2025-04-21-batch8
MASTER_WP4_TEAGASC_1__TGS01-22__bin.19	0	1	0	0	0	0	4	0	4	23	19	2025-04-21-batch8
MASTER_WP4_TEAGASC_1__TGS01-22__bin.24	0	0	0	0	0	0	2	0	3	26	21	2025-04-21-batch8
MASTER_WP4_TEAGASC_1__TGS01-22__bin.34	0	2	0	1	0	0	0	0	9	28	35	2025-04-21-batch8
MASTER_WP4_TEAGASC_1__TGS01-22__bin.35	0	0	0	0	0	0	0	0	6	9	9	2025-04-21-batch8
MASTER_WP4_TEAGASC_1__TGS01-22__bin.37	0	0	0	0	0	0	1	1	5	12	14	2025-04-21-batch8
MASTER_WP4_TEAGASC_1__TGS01-22__bin.6	0	2	0	0	0	1	1	0	5	12	30	2025-04-21-batch8
MASTER_WP4_TEAGASC_1__TGS01-23__bin.2	0	1	0	0	0	0	0	0	12	38	34	2025-04-21-batch8
MASTER_WP4_TEAGASC_1__TGS01-23__bin.3	0	3	0	1	0	0	2	0	7	23	34	2025-04-21-batch8
MASTER_WP4_TEAGASC_1__TGS01-23__bin.6	0	0	0	0	0	0	0	0	8	5	10	2025-04-21-batch8
MASTER_WP4_TEAGASC_1__TGS01-24__bin.3	0	1	0	1	0	0	1	0	8	26	31	2025-04-21-batch8
MASTER_WP4_TEAGASC_1__TGS01-24__bin.4	0	0	0	0	0	0	0	0	3	5	6	2025-04-21-batch8
MASTER_WP4_TEAGASC_1__TGS01-24__bin.7	0	1	0	0	0	0	0	0	9	41	30	2025-04-21-batch8
MASTER_WP4_TEAGASC_1__TGS01-25__bin.2	0	0	0	0	0	0	0	0	9	53	31	2025-04-21-batch8
MASTER_WP4_TEAGASC_1__TGS01-25__bin.3	0	1	0	1	0	0	0	0	7	20	29	2025-04-21-batch8
MASTER_WP4_TEAGASC_1__TGS01-25__bin.5	0	0	0	1	0	0	0	0	9	8	11	2025-04-21-batch8
MASTER_WP4_TEAGASC_1__TGS01-26__bin.3	0	1	0	0	0	0	0	0	11	48	31	2025-04-21-batch8
MASTER_WP4_TEAGASC_1__TGS01-27__bin.1	0	1	0	1	0	0	1	0	16	44	46	2025-04-21-batch8
MASTER_WP4_TEAGASC_1__TGS01-27__bin.2	0	0	0	1	0	0	0	0	13	12	21	2025-04-21-batch8
MASTER_WP4_TEAGASC_1__TGS01-27__bin.3	0	1	0	0	0	0	0	0	9	21	32	2025-04-21-batch8
MASTER_WP4_TEAGASC_1__TGS01-28__bin.1	0	1	0	0	0	0	0	0	9	34	24	2025-04-21-batch8
MASTER_WP4_TEAGASC_1__TGS01-28__bin.4	0	0	0	1	0	0	0	0	10	17	18	2025-04-21-batch8
MASTER_WP4_TEAGASC_1__TGS01-28__bin.6	0	1	0	0	0	0	0	0	6	18	25	2025-04-21-batch8
MASTER_WP4_TEAGASC_1__TGS01-29__bin.1	0	0	0	0	0	0	1	0	8	11	23	2025-04-21-batch8
MASTER_WP4_TEAGASC_1__TGS01-29__bin.2	0	1	0	1	0	0	0	0	13	12	29	2025-04-21-batch8
MASTER_WP4_TEAGASC_1__TGS01-29__bin.3	0	0	0	1	0	0	0	0	9	13	20	2025-04-21-batch8
MASTER_WP4_TEAGASC_1__TGS01-29__bin.4	0	0	0	1	0	0	0	0	8	14	14	2025-04-21-batch8
MASTER_WP4_TEAGASC_1__TGS01-29__bin.5	0	2	0	1	0	0	0	0	10	22	28	2025-04-21-batch8
MASTER_WP4_TEAGASC_1__TGS01-29__bin.7	0	0	0	1	0	0	0	0	12	10	16	2025-04-21-batch8
MASTER_WP4_TEAGASC_1__TGS01-29__bin.9	0	3	0	1	0	0	1	0	12	31	36	2025-04-21-batch8
MASTER_WP4_TEAGASC_1__TGS01-30__bin.1	0	0	0	0	0	0	0	0	14	18	27	2025-04-21-batch8
MASTER_WP4_TEAGASC_1__TGS01-30__bin.11	0	0	0	0	0	0	1	0	6	9	28	2025-04-21-batch8
MASTER_WP4_TEAGASC_1__TGS01-30__bin.2	0	0	0	1	0	0	0	0	10	17	22	2025-04-21-batch8
MASTER_WP4_TEAGASC_1__TGS01-30__bin.4	0	0	0	1	0	0	0	0	7	7	8	2025-04-21-batch8
MASTER_WP4_TEAGASC_1__TGS01-30__bin.5	0	1	0	1	0	0	1	0	7	35	31	2025-04-21-batch8
MASTER_WP4_TEAGASC_1__TGS01-30__bin.6	0	1	0	1	0	0	0	0	16	14	35	2025-04-21-batch8
MASTER_WP4_TEAGASC_1__TGS01-30__bin.7	0	1	0	1	0	0	0	0	11	23	35	2025-04-21-batch8
MASTER_WP4_TEAGASC_1__TGS01-30__bin.9	0	0	0	0	0	0	0	0	7	17	19	2025-04-21-batch8
MASTER_WP4_TEAGASC_1__TGS03-21__bin.1	0	0	0	1	0	0	2	0	8	25	21	2025-04-21-batch8
MASTER_WP4_TEAGASC_1__TGS03-22__bin.5	0	1	0	1	0	0	0	0	11	22	42	2025-04-21-batch8
MASTER_WP4_TEAGASC_1__TGS03-22__bin.7	0	0	0	0	0	0	0	0	10	33	47	2025-04-21-batch8
MASTER_WP4_TEAGASC_1__TGS03-23__bin.1	0	1	0	0	0	0	1	0	9	23	37	2025-04-21-batch8
MASTER_WP4_TEAGASC_1__TGS03-23__bin.4	0	1	0	0	0	0	0	0	8	18	27	2025-04-21-batch8
MASTER_WP4_TEAGASC_1__TGS03-24__bin.3	0	1	0	0	0	0	1	0	6	23	22	2025-04-21-batch8
MASTER_WP4_TEAGASC_1__TGS03-26__bin.1	0	2	0	1	0	0	0	0	10	25	39	2025-04-21-batch8
